"ID","Incident Date","City","State","School name","Latitude","Longitude","School Type","Intent","Outcome","Number Killed","Number Wounded","Narrative","Source 1","URL 1","Source 2","URL 2","Source 3","URL 3","Created","Last Modified"
"1029","2023-01-06","Oak Park","MI","Oak Park High School","42.4651","-83.1843","","Attack on others","Injury","0","1","A student was shot outside of the school following a basketball game. Police say the shooting stemmed from an attempted robbery.","Fox 2 Detroit","https://www.fox2detroit.com/news/teen-injured-in-shooting-outside-oak-park-high-school-after-basketball-game","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1028","2023-01-06","Apopka","FL","Wekiva High School","28.6382","-81.4736","","Other","Injury","0","1","A student was shot leaving gym during high school basketball game.","WFTV 9","https://www.wftv.com/news/local/orange-county/orange-county-deputies-search-suspect-after-teen-shot-near-wekiva-high-school/XMT6V3ZCMVGOBHT2OKVEMFVLLI/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1031","2023-01-07","Portland","OR","Franklin High School","45.502271","-122.606886","","Other","Injury","0","1","A student was shot in the parking lot during a high school basketball game and declined medical attention for the graze. ","Portland Police Bureau","https://www.portlandoregon.gov/police/news/read.cfm?id=452696","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1034","2023-01-10","New Orleans","LA","KIPP Booker T Washington High School","29.94991","-90.08925","","Other","Injury","0","1","A 16-year-old student was shot in the leg outside of school. The shots were fired from a vehicle, putting the school under lockdown. ","4 WWL","https://www.wwltv.com/article/news/crime/nopd-investigating-shooting-at-booker-t-washington-high-school/289-4590bc69-0374-4c8a-9c77-6f03c773324b","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1032","2023-01-10","New Castle","DE","William Penn High School","39.668622","-75.584879","","Other","No one shot","0","0","A 16-year-old student fired a handgun in the bathroom and then fled.","CBS Philadelphia","https://www.cbsnews.com/philadelphia/live/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1033","2023-01-10","Stanford","KY","Stanford Elementary School","37.544343","-84.672578","","Unintentional Discharge","Injury","0","1","A 32-year-old maintenance worker at the school accidentally fired a 40-caliber Glock after school hours, shooting himself in the foot. ","LEX 18","https://www.lex18.com/news/police-respond-to-incident-involving-a-staff-member-at-stanford-elementary","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1037","2023-01-18","Del City","OK","Del City High School","35.4462","-97.4401","","Attack on others","Injury","0","1","An 18-year-old opened fire at a school basketball game where one person was injured.","FOX 25","https://okcfox.com/news/local/arrest-made-in-del-city-high-school-basketball-game-shooting-mid-del-schools-del-city-police-oklahoma-city-oklahoma-county-detention-center-gunshots-fired-at-high-school-basketball-game","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1036","2023-01-18","Cambria Heights","NY","Q492 Mathematics, Science Research and Technology Magnet High School","40.6982","-73.7462","","Attack on others","Injury","0","2","A 13-year-old allegedly shot two fellow teens: a 14-year-old  and a 16-year-old during an altercation.","PIX 11 New York","https://pix11.com/news/local-news/queens/boy-13-arrested-in-shooting-of-2-other-teens-outside-queens-school-police/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1038","2023-01-22","Tacoma","WA","Mount Tahoma High School","47.18971","-122.50185","","Attack on others","Injury","0","2","An 18-year-old and a 26-year-old were approached by two men and shot in the parking lot of the school.

","KOMO News","https://komonews.com/news/local/2-injured-following-tacoma-shooting-at-mt-tahoma-high-school-police-investigate","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1040","2023-01-24","Kansas City","MO","The Plaza Academy","39.051521","-94.593643","","Attack on others","Injury","0","1","A male paraprofessional was outside the back door of the school when a vehicle drove up and opened fire on him, wounding him.","KMBC","https://www.kmbc.com/article/kansas-city-missouri-plaza-academy-broadway-shooting-reported/42640364#","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1041","2023-01-26","Taylorsville","UT","Taylorsville High School","40.655508","-111.936978","","Other","No one shot","0","0","A group of six students had a fight in the parking lot, and one of them produced a gun and fired a shot. No fatalities or injuries were reported.","ABC 4","https://www.abc4.com/news/wasatch-front/shots-fired-taylorsville-high-school/","Desert News","https://www.deseret.com/utah/2023/2/2/23582687/police-arrest-student-accused-firing-gun-taylorsville","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1043","2023-01-30","Yuma","AZ","Gila Ridge High School","32.6857","-114.5107","","Attack on others","No one shot","0","0","A 16-year-old student fired a gun in the school parking lot following an altercation. Two students sustained injuries during the incident but they were not shot.

","13 News","https://www.kold.com/2023/01/30/shots-fired-yuma-high-school-parking-lot-no-serious-injuries-reported/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1044","2023-01-31","Zion","IL","Zion-Benton Township High School","42.456053","-87.866824","","Other","No one shot","0","0","Shots were fired outside the school while a basketball game was going on inside. The result was that two cars were damaged by the gunfire.","CBS Chicago","https://www.cbsnews.com/chicago/news/shots-fired-near-zion-benton-township-high/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1045","2023-02-02","Pickerington","OH","Pickerington Ridgeview Junior High School","39.8822","-82.758","","Self-harm - no intent to hurt others","Death","1","0","An adult male parent pulled out a handgun during that brief conversation with law enforcement and shot himself in the administration office of the school. No other injuries were reported.","ABC 6","https://abc6onyourside.com/news/local/ridgeview-junior-high-school-pickerington-central-ohio-police-presence-adult-suicide-all-students-safe","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1046","2023-02-06","Miami","FL","Miami Norland Senior High School","25.951399","-80.220548","","Attack on others","Injury","0","1","An 18-year-old student was shot following a fight next to the school building. The student walked away from the argument and then was shot in the arm and leg, and airlifted to the hospital. School went on lockdown for 1 hour. Shooter fled.","CBS News","https://www.cbsnews.com/miami/news/possible-shooting-at-miami-norland-senior-high-school-under-investigation/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1047","2023-02-13","East Lansing","MI","Michigan State University","42.73212","-84.476111","","Mass Shooting (4+ Shot)","Death","3","5","A 43-year-old gunman killed three people and critically injured five others at Michigan State University before fatally shooting himself.","Detroit Free Press","https://www.freep.com/story/news/2023/02/14/msu-shooting-suspect-identified-3-dead-5-critical/69901802007/","WaPo","https://www.washingtonpost.com/nation/2023/02/13/michigan-state-university-shooting/","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1035","2023-01-11","Portsmouth","VA","Lakeview Elementary School","36.7982","-76.3715","","Other","No one shot","0","0","Shots were fired behind the school building, and the school went on lockdown.","13 News Now","https://www.13newsnow.com/article/news/local/lakeview-elementary-goes-on-brief-lockdown-due-to-nearby-shooting/291-280cbf3c-a259-413c-914b-035761e6652f","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1042","2023-01-30","Mobile","AL","Ariel Holloway Elementary School","30.7097","-88.0979","","Other","No one shot","0","0","Shots were fired 100 yards from the school. Bullets struck a vehicle in the parking lot. Staff heard shots and put the school on lockdown for 90 minutes while police investigated. Five other vehicles near the school were also struck by bullets.","WKRG 5","https://www.wkrg.com/mobile-county/6-cars-found-with-gunshots-near-mobile-elementary-school-mobile-police/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1039","2023-01-23","Des Moines","IA","Starts Right Here School","41.5805963339","-93.6195547203","","Attack on others","Death","2","1","18-year-old was allegedly armed with a 9mm handgun with an extended ammunition magazine at Starts Right Here. Staff attempted to escort him out of the building when the shooter reportedly started shooting at the teenagers. Both teens were killed, and the staff member was injured.","KCCI Des Moines","https://www.kcci.com/article/des-moines-police-shooting-multiple-injuries/42623740","ABC 7","https://abc7chicago.com/des-moines-school-shooting-starts-right-here-charter/12728579/","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1049","2023-02-13","Dalhart","TX","Dalhart Senior High School","36.047164","-102.499399","","Unintentional Discharge","Death","1","0","A 15-year-old student was injured after a firearm accidentally discharged in a vehicle in a Dalhart ISD parking lot. A child not enrolled in the district went to Dalhart High School to pick up three students for lunch and that’s when the gun was discharged.","ABC 7","https://abc7amarillo.com/news/local/dalhart-isd-police-identify-student-killed-in-accidental-shooting-in-school-parking-lot-preston-ralston-dalhart-texas-gun-crime-accidental-discharge","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1048","2023-02-13","Staten Island","NY","PS 78","40.6223","-74.0787","","Other","No one shot","0","0","The windows of two classrooms at a Staten Island elementary school were shot out by an unknown shooter. ","CBS New York","https://www.cbsnews.com/newyork/news/staten-island-elementary-school-shots-fired-stapleton-ps-78/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1051","2023-02-14","Pittsburgh","PA","Academy at Westinghouse","40.4609","-79.9012","","Mass Shooting (4+ Shot)","Injury","0","4","Four students were shot outside the school. The shooting happened shortly after the 2:15 p.m. dismissal time for the school day.  Police arrived just over a minute after receiving the alert and found three students inside the school with gunshot wounds.","CBS Pittsburgh","https://www.cbsnews.com/pittsburgh/live-updates/westinghouse-high-school-shooting/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1050","2023-02-14","Decatur","GA","Miller Grove Middle School","33.7239","-84.1835","","Other","No one shot","0","0","A student fired a gun inside a classroom during a bathroom break. No one was hurt. ","Fox 5 Atlanta","https://www.fox5atlanta.com/news/gun-fired-inside-dekalb-county-middle-school-classroom-officials-say","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1052","2023-02-16","Houston","TX","Davis High School","29.954614","-95.433172","","Legal Intervention","No one shot","0","0","A police officer fired his gun after a suspect pointed a handgun at him at the school. A fight broke out in the parking lot. The police officer fired one shot after a passenger in a car pointed a gun at him.","CW 39","https://cw39.com/news/local/aldine-isd-police-officer-fires-gun-during-fight-outside-davis-high-school-authorities-said/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
